duracao_incidente,equipamento_nome,equipamento_modelo,equipamento_grupo,turno,data_inicio,data_final,data,local_nome,secao,alarme_nome,alarme_codigo,alarme_level
44,MULTICAL,MULTICAL,MULTICAL,2,2024-10-23 19:00:06-04,2024-10-23 19:00:50-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
156,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 19:00:08-04,2024-10-23 19:02:44-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
34,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,2,2024-10-23 19:00:08-04,2024-10-23 19:00:42-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Warning
25,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 19:00:11-04,2024-10-23 19:00:36-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
88,MULTICAL,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 19:00:18-04,2024-10-23 19:01:46-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
243,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 19:00:23-04,2024-10-23 19:04:26-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
83,EFT,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 19:00:24-04,2024-10-23 19:01:47-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
154,EFT,MULTICAL,MULTICAL,1,2024-10-23 19:00:26-04,2024-10-23 19:03:00-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
114,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 19:00:28-04,2024-10-23 19:02:22-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
29,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 19:00:30-04,2024-10-23 19:00:59-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
267,EFT,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 19:00:35-04,2024-10-23 19:05:02-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
29,Camera-Auto,MULTICAL,MULTICAL,2,2024-10-23 19:00:37-04,2024-10-23 19:01:06-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
129,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 19:00:39-04,2024-10-23 19:02:48-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
124,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 19:00:46-04,2024-10-23 19:02:50-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
180,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 19:00:52-04,2024-10-23 19:03:52-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
126,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 19:00:53-04,2024-10-23 19:02:59-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
160,EFT,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 19:01:02-04,2024-10-23 19:03:42-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
42,MULTICAL,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 19:01:05-04,2024-10-23 19:01:47-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
163,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 19:01:09-04,2024-10-23 19:03:52-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
72,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 19:01:30-04,2024-10-23 19:02:42-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
181,AUTO-DISPLAYS,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 19:01:30-04,2024-10-23 19:04:31-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
146,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 19:01:31-04,2024-10-23 19:03:57-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
160,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 19:01:38-04,2024-10-23 19:04:18-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
70,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 19:01:43-04,2024-10-23 19:02:53-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
42,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 19:01:44-04,2024-10-23 19:02:26-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
100,MULTICAL,MULTICAL,MULTICAL,2,2024-10-23 19:01:48-04,2024-10-23 19:03:28-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
56,AUTO-DISPLAYS,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 19:01:52-04,2024-10-23 19:02:48-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
93,MULTICAL,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 19:01:53-04,2024-10-23 19:03:26-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
172,EFT,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 19:02:09-04,2024-10-23 19:05:01-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
83,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 19:02:09-04,2024-10-23 19:03:32-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
39,MULTICAL,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 19:02:13-04,2024-10-23 19:02:52-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
47,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 19:02:15-04,2024-10-23 19:03:02-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
114,Camera-Auto,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 19:02:24-04,2024-10-23 19:04:18-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
153,Camera-Auto,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 19:02:26-04,2024-10-23 19:04:59-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
34,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,2,2024-10-23 19:02:27-04,2024-10-23 19:03:01-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Warning
131,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 19:02:39-04,2024-10-23 19:04:50-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
195,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 19:02:46-04,2024-10-23 19:06:01-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
71,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 19:02:46-04,2024-10-23 19:03:57-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
69,AUTO-DISPLAYS,MULTICAL,MULTICAL,3,2024-10-23 19:02:49-04,2024-10-23 19:03:58-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
70,AUTO-DISPLAYS,MULTICAL,MULTICAL,3,2024-10-23 19:02:50-04,2024-10-23 19:04:00-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
81,EFT,MULTICAL,MULTICAL,3,2024-10-23 19:02:50-04,2024-10-23 19:04:11-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
35,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 19:03:02-04,2024-10-23 19:03:37-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
174,AUTO-DISPLAYS,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 19:03:14-04,2024-10-23 19:06:08-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
75,MULTICAL,MULTICAL,MULTICAL,3,2024-10-23 19:03:17-04,2024-10-23 19:04:32-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
151,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 19:03:18-04,2024-10-23 19:05:49-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
182,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 19:03:27-04,2024-10-23 19:06:29-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
63,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 19:03:31-04,2024-10-23 19:04:34-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
152,EFT,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 19:03:34-04,2024-10-23 19:06:06-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
103,MULTICAL,MULTICAL,MULTICAL,3,2024-10-23 19:03:38-04,2024-10-23 19:05:21-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
166,AUTO-DISPLAYS,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 19:03:44-04,2024-10-23 19:06:30-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
37,MULTICAL,MULTICAL,MULTICAL,2,2024-10-23 19:03:45-04,2024-10-23 19:04:22-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
128,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 19:03:59-04,2024-10-23 19:06:07-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
114,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 19:04:00-04,2024-10-23 19:05:54-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
78,MULTICAL,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 19:04:00-04,2024-10-23 19:05:18-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
43,EFT,MULTICAL,MULTICAL,2,2024-10-23 19:04:06-04,2024-10-23 19:04:49-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
190,Camera-Auto,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 19:04:08-04,2024-10-23 19:07:18-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
54,AUTO-DISPLAYS,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 19:04:15-04,2024-10-23 19:05:09-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
65,EFT,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,2,2024-10-23 19:04:19-04,2024-10-23 19:05:24-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
62,MULTICAL,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 19:04:23-04,2024-10-23 19:05:25-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
30,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 19:04:26-04,2024-10-23 19:04:56-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
190,EFT,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 19:04:27-04,2024-10-23 19:07:37-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
63,MULTICAL,MULTICAL,MULTICAL,3,2024-10-23 19:04:32-04,2024-10-23 19:05:35-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
209,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 19:04:40-04,2024-10-23 19:08:09-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
81,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 19:04:53-04,2024-10-23 19:06:14-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
70,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 19:05:05-04,2024-10-23 19:06:15-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
60,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 19:05:07-04,2024-10-23 19:06:07-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
192,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 19:05:12-04,2024-10-23 19:08:24-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
100,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 19:05:13-04,2024-10-23 19:06:53-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
27,EFT,MULTICAL,MULTICAL,1,2024-10-23 19:05:16-04,2024-10-23 19:05:43-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
38,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 19:05:17-04,2024-10-23 19:05:55-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
115,MULTICAL,MULTICAL,MULTICAL,3,2024-10-23 19:05:22-04,2024-10-23 19:07:17-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
134,MULTICAL,MULTICAL,MULTICAL,1,2024-10-23 19:05:24-04,2024-10-23 19:07:38-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
110,AUTO-DISPLAYS,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 19:05:25-04,2024-10-23 19:07:15-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
77,EFT,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 19:05:26-04,2024-10-23 19:06:43-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
27,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 19:05:27-04,2024-10-23 19:05:54-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
147,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 19:05:30-04,2024-10-23 19:07:57-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
28,AUTO-DISPLAYS,MULTICAL,MULTICAL,1,2024-10-23 19:05:31-04,2024-10-23 19:05:59-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
168,EFT,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 19:05:32-04,2024-10-23 19:08:20-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
115,MULTICAL,MULTICAL,MULTICAL,2,2024-10-23 19:05:34-04,2024-10-23 19:07:29-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
45,MULTICAL,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 19:05:35-04,2024-10-23 19:06:20-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
39,AUTO-DISPLAYS,MULTICAL,MULTICAL,3,2024-10-23 19:05:46-04,2024-10-23 19:06:25-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Warning
108,AUTO-DISPLAYS,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 19:05:55-04,2024-10-23 19:07:43-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
88,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 19:05:56-04,2024-10-23 19:07:24-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Warning
96,Camera-Auto,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 19:06:00-04,2024-10-23 19:07:36-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
31,AUTO-DISPLAYS,MULTICAL,MULTICAL,1,2024-10-23 19:06:11-04,2024-10-23 19:06:42-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Warning
136,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 19:06:15-04,2024-10-23 19:08:31-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
77,MULTICAL,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 19:06:16-04,2024-10-23 19:07:33-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
50,EFT,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 19:06:19-04,2024-10-23 19:07:09-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
47,MULTICAL,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 19:06:25-04,2024-10-23 19:07:12-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
139,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 19:06:27-04,2024-10-23 19:08:46-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
82,AUTO-DISPLAYS,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 19:06:46-04,2024-10-23 19:08:08-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
250,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 19:06:55-04,2024-10-23 19:11:05-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
115,Camera-Auto,MULTICAL,MULTICAL,2,2024-10-23 19:06:55-04,2024-10-23 19:08:50-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
53,EFT,MULTICAL,MULTICAL,2,2024-10-23 19:07:00-04,2024-10-23 19:07:53-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
56,Camera-Auto,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 19:07:04-04,2024-10-23 19:08:00-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
20,Camera-Auto,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 19:07:04-04,2024-10-23 19:07:24-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
23,Camera-Auto,MULTICAL,MULTICAL,3,2024-10-23 19:07:14-04,2024-10-23 19:07:37-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
162,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 19:07:15-04,2024-10-23 19:09:57-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
41,AUTO-DISPLAYS,MULTICAL,MULTICAL,1,2024-10-23 19:07:16-04,2024-10-23 19:07:57-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
234,Camera-Auto,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 19:07:17-04,2024-10-23 19:11:11-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
93,MULTICAL,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 19:07:19-04,2024-10-23 19:08:52-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
114,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 19:07:22-04,2024-10-23 19:09:16-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
16,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 19:07:23-04,2024-10-23 19:07:39-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
126,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 19:07:24-04,2024-10-23 19:09:30-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
51,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,2,2024-10-23 19:07:25-04,2024-10-23 19:08:16-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
74,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 19:07:30-04,2024-10-23 19:08:44-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
56,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 19:07:33-04,2024-10-23 19:08:29-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Warning
123,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 19:07:35-04,2024-10-23 19:09:38-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
